1539,4,4,3,25,1,1,1,1,0,0,1,0,0,2.346187811,1747,1,1,693009.0917
4713,5,1,3,18,13,0,0,0,1,0,1,1,0,0.314734978,654,3,2,1725713.417
3966,1,2,3,3,28,0,1,1,0,0,0,0,1,4.003000764,4363,1,2,1473931.825
3526,5,1,2,31,4,0,1,0,1,1,0,0,0,6.700021907,1087,1,3,1290611.853
4757,1,1,2,14,4,1,1,1,0,1,1,0,1,5.483350504,461,2,2,1732306.595
3247,4,4,2,2,25,0,0,1,1,0,0,1,0,3.09304299,4719,2,1,1266382.821
4762,1,3,1,1,16,0,1,1,0,1,1,1,0,8.634999598,9604,3,2,1713635.012
4895,6,4,1,13,7,1,0,1,0,1,1,1,1,7.121921886,7393,1,1,1893510.89
3995,5,1,3,18,28,1,0,1,0,1,1,0,1,8.75925103,8616,3,2,1378753.547
4355,2,2,3,10,6,0,0,0,1,1,0,0,0,3.323775729,6493,2,2,1622943.302
1061,6,3,2,32,14,1,1,1,1,1,0,1,0,6.054726367,9613,2,2,448453.7789
2703,5,2,1,20,25,0,0,1,1,0,1,1,0,3.407313993,5569,2,1,1044907.975
3919,2,2,1,20,7,0,1,0,1,1,0,1,1,3.632232337,2752,2,1,1440671.459
1644,6,2,1,18,1,0,1,1,0,0,0,0,0,5.824270462,8405,2,2,669710.1528
3199,5,1,1,28,24,1,1,1,0,0,1,1,1,6.956375149,9847,1,1,1237042.322
2051,6,4,1,37,25,0,0,0,0,0,0,1,1,3.035840609,3506,3,3,708114.9318
4521,6,1,2,7,25,0,0,0,1,1,1,0,1,3.377140548,1261,2,3,1664652.131
1060,1,3,3,39,28,1,1,0,1,0,0,0,1,1.403682133,8787,1,2,437116.4156
1687,1,4,2,31,5,0,0,0,0,1,0,0,0,1.999257133,5981,3,1,612056.6911
3633,5,2,1,33,19,1,1,0,1,0,0,1,1,2.00924377,366,3,2,1255806.024
3911,1,1,3,20,23,1,1,1,0,1,1,1,1,0.948492703,2874,3,1,1369661.264
2189,1,4,1,19,1,1,0,0,0,0,0,0,0,2.084626447,3192,3,3,803731.9894
4907,4,4,3,26,9,0,0,1,0,1,1,1,0,0.026857822,9434,1,1,1889408.727
2923,3,4,1,22,10,0,1,1,0,0,0,1,0,7.219029497,3057,1,3,1078324.689
1869,3,2,2,15,3,1,0,1,1,1,1,1,1,9.679036855,7238,3,1,713601.5429
1080,6,1,1,12,3,1,0,1,0,1,1,0,1,5.893824557,9067,3,2,482888.6362
1476,5,2,3,20,26,0,1,1,0,0,1,1,1,6.588198582,4735,2,3,580441.5972
4772,3,2,3,6,9,0,1,0,0,0,0,0,0,0.577452954,3188,2,1,1816106.854
2856,2,2,3,24,17,1,0,0,0,0,1,1,1,6.902728682,8709,2,1,1054143.69
618,5,1,1,15,18,1,0,0,1,0,0,1,1,2.290577566,7516,2,1,308624.3086
2042,5,1,1,36,10,1,1,0,1,1,0,1,0,4.713834152,3979,1,1,825343.7721
3543,2,1,2,20,11,0,1,1,0,0,1,1,1,7.170124667,9544,1,3,1312387.353
1472,3,1,1,28,17,0,0,0,1,1,0,0,0,2.674578991,1985,1,1,594749.521
1415,2,3,1,35,2,0,0,1,0,0,0,0,0,5.839992067,7481,2,1,512738.9549
1937,1,2,3,29,11,1,0,0,1,1,0,1,1,9.029995294,5166,1,1,748738.3283
1086,5,1,3,20,18,1,1,1,0,1,0,1,1,8.853859997,7001,3,2,389120.8567
850,4,1,1,33,22,1,0,1,0,0,1,0,0,3.598415466,3893,3,3,235959.5501
3062,2,2,3,27,3,0,1,1,0,1,1,1,0,2.534415838,6550,3,1,1115250.175
2370,5,4,1,19,2,0,1,0,0,1,0,1,0,9.880176021,7811,3,2,841864.4008
772,6,2,1,2,23,1,1,1,0,1,1,1,1,0.787387509,4439,2,3,363873.1373
3427,6,2,1,23,28,1,0,0,1,1,0,0,0,8.107343876,3433,1,1,1327574.045
4858,5,4,1,13,12,1,1,1,1,1,1,0,0,3.756157347,5869,3,3,1768604.689
3939,2,1,1,19,27,0,0,0,0,0,0,1,1,5.186292209,614,3,3,1280870.593
3541,4,3,1,7,16,1,0,1,0,1,1,0,0,9.43022979,3089,2,2,1317414.114
4448,5,4,3,17,12,1,1,0,0,1,0,0,1,5.419625317,432,2,2,1660154.903
2264,1,3,2,16,7,0,1,1,1,1,1,1,1,2.417795548,9983,1,1,934379.5048
4790,1,4,2,3,28,0,0,1,0,0,0,1,1,0.758171742,6628,3,2,1729013.944
2270,1,3,3,22,6,1,1,0,0,1,0,0,1,3.429066937,3406,2,3,816632.8385
2022,4,3,2,11,16,0,0,1,1,0,1,0,0,8.556025361,8164,2,2,827371.0197
1331,3,4,2,33,20,1,0,0,1,1,0,1,0,1.637649647,995,2,3,443213.9047
1061,1,2,1,0,13,0,0,0,1,1,1,0,0,2.54488422,6186,1,2,469095.356
4040,2,3,3,34,14,1,1,1,0,1,1,0,0,1.504968754,1781,2,2,1447381.618
4636,3,3,2,29,16,0,0,0,1,1,0,0,1,7.471230204,443,2,3,1622980.579
1979,2,3,3,20,6,1,0,1,1,0,1,0,0,6.851630529,687,2,3,748272.9745
4966,4,3,1,34,18,0,0,1,0,0,1,1,0,7.820244473,6576,1,3,1798248.007
1705,1,4,2,22,13,0,0,1,0,1,1,0,0,6.226129731,9701,3,1,625341.55
1156,5,2,2,14,7,1,0,1,0,1,1,1,0,8.661679602,3212,3,1,507128.6377
4440,1,4,2,22,20,1,1,1,0,1,0,0,1,6.730026902,4527,1,2,1647492.329
1089,4,4,1,0,29,1,0,0,0,0,1,1,1,0.813045542,4614,3,1,481281.2258
4826,1,4,3,30,28,0,0,1,0,1,0,0,1,9.628345973,8343,2,1,1701805.141
1871,1,2,2,26,16,0,0,0,0,0,0,0,0,0.768212003,7697,1,1,748298.611
4251,1,1,2,22,23,0,1,1,0,1,1,0,1,7.118340935,3103,3,2,1422545.274
4259,4,2,2,19,28,0,1,0,1,0,1,0,1,6.576389707,3880,1,2,1615494.922
2600,1,3,3,38,27,0,1,1,1,1,0,1,0,1.282258549,4553,3,3,845579.1224
2384,6,4,1,31,27,0,1,1,1,1,1,0,1,0.688919601,5569,2,3,883015.8037
1247,5,4,2,31,26,0,0,0,1,1,0,0,1,2.019265768,6869,2,1,506824.8252
963,5,4,1,19,28,1,0,1,1,0,1,1,0,9.02658653,7616,3,1,402711.4427
1253,3,4,2,27,24,0,0,0,0,1,1,1,0,3.451519534,930,1,2,531361.4443
1082,3,1,2,21,16,1,1,1,0,0,1,1,1,3.151249378,8420,1,1,537611.9346
2705,3,1,3,4,26,0,1,1,0,1,1,1,1,9.933095135,7106,1,2,1052784.713
4614,3,4,3,2,22,1,0,0,0,1,0,0,0,5.118931051,6924,1,2,1752865.434
4650,5,2,3,32,2,0,0,0,0,0,0,1,0,4.369413862,6650,3,2,1655709.859
4527,3,1,1,36,13,1,0,0,1,0,0,0,0,0.932313076,4716,3,3,1542890.016
3853,2,2,2,16,20,1,0,0,1,1,0,1,1,8.155997622,9484,2,2,1365494.371
3308,6,1,3,35,28,0,1,1,0,0,0,1,0,9.73064862,7223,2,3,1123983.459
4103,4,3,2,34,21,1,0,1,0,1,0,0,1,5.219109224,7399,1,1,1517377.243
4413,6,3,3,10,13,1,0,1,1,1,1,0,1,8.49639641,6473,1,1,1773112.748
1919,4,3,2,35,9,1,0,1,1,1,1,1,0,9.081698576,1762,2,2,719879.3788
2667,5,1,2,8,25,0,1,1,0,0,0,0,1,2.482250185,8640,2,2,1031637.33
2644,4,2,1,2,8,1,1,1,0,0,1,1,1,1.96554532,9032,3,1,1064073.275
2667,4,1,2,26,26,0,1,1,0,0,0,0,0,7.850580458,2590,1,3,973954.372
2060,1,3,2,38,17,1,0,0,0,0,1,1,0,7.439526425,2263,3,1,688291.9003
1676,3,1,2,22,17,0,1,0,0,1,0,1,1,0.330155082,4805,2,1,714193.9364
1768,3,3,3,6,20,1,1,1,0,0,0,0,0,5.296588567,1499,3,1,701569.5646
4087,1,3,2,10,29,0,1,1,1,0,1,1,0,0.344231191,7478,1,3,1505710.495
1666,5,2,1,34,25,1,1,0,0,0,0,0,1,7.006232869,669,1,3,612477.562
4075,2,4,1,37,12,0,1,0,1,0,0,0,1,5.35150318,7797,2,3,1434988.452
3341,5,3,3,18,26,1,0,1,0,0,0,0,0,7.729950056,4330,3,1,1204990.672
2370,2,2,2,9,15,0,0,0,0,0,0,0,1,3.905900488,4908,2,1,902686.2799
4429,2,4,1,27,8,0,1,0,0,1,0,0,0,6.911165998,2706,1,3,1597317.748
2767,1,1,3,8,25,1,1,0,0,0,1,0,0,3.478867464,7243,3,1,977068.6228
3386,5,4,3,4,12,1,0,1,0,1,0,1,0,7.218798708,4828,3,3,1300133.259
659,3,4,1,27,12,0,0,1,0,0,0,1,1,7.699363944,3246,2,2,260274.6277
3158,6,2,1,18,20,0,0,1,0,0,1,0,1,4.535817753,7106,2,1,1218975.353
4263,5,2,3,14,8,1,0,0,1,0,1,1,0,8.119406838,356,1,3,1577623.396
1555,5,3,3,26,11,1,0,0,0,0,1,0,0,1.297086632,395,1,3,656641.7718
833,6,4,1,0,12,1,1,0,1,0,1,0,1,7.15156804,4049,3,1,457553.024
4096,2,3,3,36,1,0,0,1,0,1,0,0,1,3.125988718,3890,1,1,1531205.561
1391,2,2,3,27,5,0,1,0,1,1,1,1,0,0.052489647,7870,1,1,608922.0304
3487,3,3,1,3,29,1,0,1,0,0,1,0,0,0.081817461,4475,3,2,1258988.961
4947,6,4,1,12,18,1,0,0,0,1,1,1,1,5.236166213,926,2,1,1884887.899
1862,6,1,1,14,24,1,0,1,0,0,0,1,0,6.463027963,5046,3,2,689191.2658
1425,3,1,3,39,1,0,0,0,0,1,1,0,0,3.521646744,9434,3,3,493737.0121
2943,6,3,2,11,11,0,1,1,1,0,1,0,0,8.275905785,2891,1,3,1143250.832
3077,2,2,3,11,8,1,1,1,1,0,0,0,1,1.555518029,8308,3,1,1174684.545
4480,5,1,3,37,6,1,1,0,1,0,0,1,0,3.161562686,765,2,1,1646529.911
2905,2,4,1,31,14,1,1,1,0,1,1,1,1,5.996709707,7255,1,3,1052569.749
1919,4,2,3,24,4,0,0,0,0,0,0,0,0,2.867990261,5862,2,2,784938.2638
3375,4,1,1,17,5,0,1,0,1,0,0,0,1,9.578644659,6126,3,2,1194410.093
559,2,4,2,30,1,1,0,1,0,1,1,1,0,8.353326103,1354,1,2,276139.8661
3024,3,1,1,11,18,1,0,0,0,0,1,1,1,9.655948108,5321,2,1,1120580.025
4297,2,3,1,17,19,1,1,1,1,0,0,1,0,8.761885655,8009,2,3,1506161.569
3159,5,4,1,5,25,1,1,1,1,1,1,0,1,9.292260306,2660,1,1,1276339.883
4596,4,3,1,2,4,1,0,0,1,0,0,1,1,5.161374413,8163,1,1,1857360.64
2078,1,4,1,12,27,0,1,0,0,0,0,1,0,8.637220203,6214,1,1,872780.3965
4906,3,2,2,5,17,0,0,1,1,1,0,1,0,5.341451973,4988,1,3,1870969.538
3605,1,3,3,11,3,0,1,1,0,1,0,0,1,0.326447907,976,2,3,1350219.879
1207,3,3,3,6,23,1,0,0,0,0,0,1,0,3.094800029,6666,1,3,494997.2528
2280,1,4,1,20,19,1,0,1,1,0,1,1,1,4.770959536,8032,1,2,876739.3937
2913,1,3,1,3,7,0,1,0,1,0,0,1,1,6.293682114,2167,3,3,1021620.751
3906,6,4,3,31,13,0,0,0,0,1,0,1,0,7.661687967,9314,1,2,1477326.172
2661,2,1,2,11,21,0,1,0,0,0,1,0,0,1.29957068,6611,2,3,955482.1411
4039,3,4,1,6,10,0,0,1,1,0,0,0,0,7.351272225,9893,2,1,1532972.616
1108,6,2,1,29,3,0,1,0,1,0,0,1,0,3.486872419,6673,1,3,486210.6215
808,4,2,2,18,26,0,0,0,1,0,1,1,1,8.759166412,6294,3,2,306246.2145
4807,1,4,1,32,3,0,1,1,0,0,0,0,0,6.430592027,8053,1,3,1717836.35
2864,2,4,3,28,3,1,1,1,1,0,1,0,0,7.932077634,313,1,2,1101595.265
684,5,2,1,11,20,0,0,0,0,1,1,0,0,1.916413034,7512,1,3,349469.8894
745,3,3,1,20,14,0,0,0,1,0,0,1,1,2.648944391,7717,3,1,313943.1808
738,3,2,1,2,15,0,0,0,0,0,0,0,1,5.494248688,7667,2,2,339425.0745
1019,4,2,2,22,22,1,1,1,0,1,0,0,1,3.053253211,687,1,1,474251.0817
4407,1,1,3,13,29,0,1,0,1,0,1,1,0,8.527628245,6216,2,1,1609697.084
776,2,4,2,22,9,1,1,0,0,0,0,1,0,8.778041887,8616,1,2,381973.062
4528,1,2,1,11,1,0,1,1,0,0,0,1,0,1.006029635,6568,2,3,1671619.417
4809,2,3,2,17,6,1,1,1,0,0,0,0,1,0.915790266,7262,2,1,1783526.045
1105,4,1,3,25,17,1,1,1,0,1,0,0,1,1.829724281,9574,1,1,542035.5812
4553,1,1,1,32,29,1,0,1,0,1,1,1,1,9.667675317,5885,3,1,1500450.857
3212,5,1,2,16,29,0,0,1,0,0,1,0,0,4.516950753,3281,1,2,1173844.646
641,4,4,3,18,15,1,1,0,1,1,1,0,0,6.316516208,8406,1,3,368109.4745
4161,4,2,1,16,22,1,0,0,0,1,1,0,1,9.053577773,1362,3,2,1423269.612
2869,3,4,1,8,23,1,0,0,0,1,1,0,1,4.768080427,8289,1,3,1125312.106
2217,2,1,1,11,13,0,1,1,1,1,0,1,1,5.20583434,6137,1,2,860504.2985
3927,6,1,2,39,27,0,0,1,1,0,1,1,1,4.439181203,8299,2,3,1348767.332
2824,1,1,1,6,15,0,0,0,1,0,1,1,1,1.478998367,2879,1,2,1074479.687
2344,2,2,2,1,7,1,0,1,0,0,1,0,1,0.884899429,5992,3,1,924922.5277
899,4,1,1,2,2,1,1,0,0,1,1,1,0,0.874173046,4838,3,2,385926.2289
3063,1,2,1,35,7,1,0,0,1,1,1,1,0,4.506287199,7533,1,2,1137804.894
2022,5,4,3,8,9,0,0,1,0,1,0,0,1,5.903999422,1092,1,3,859418.1426
1834,2,3,3,27,2,1,1,1,1,0,0,1,1,2.925363707,9393,1,3,756741.3775
3123,2,4,3,39,7,0,0,1,1,1,1,1,0,8.491198741,761,3,3,1083792.618
738,5,4,3,4,12,0,1,1,1,1,1,0,1,2.128823416,8216,1,1,511829.5529
3715,6,2,2,22,29,1,1,0,0,1,0,0,0,9.663847371,926,1,3,1332617.528
4147,6,4,3,5,26,0,1,1,0,0,0,0,0,7.085125212,2208,3,1,1561244.694
2116,4,3,3,27,24,0,0,0,1,0,0,1,1,3.974476486,3018,2,2,760329.5483
2929,6,3,3,34,19,0,1,0,0,0,1,1,1,8.893467939,7067,1,2,1102323.454
4152,2,3,3,32,10,1,1,1,0,1,0,0,1,0.692736651,4589,2,2,1471879.714
2221,3,4,3,21,16,1,1,0,0,1,1,0,1,0.625851283,3460,2,1,920428.413
1772,3,1,3,3,14,0,1,1,1,0,0,1,1,7.137513311,9144,1,1,799335.486
3639,1,2,1,26,26,1,1,1,0,1,0,1,0,1.423483949,605,1,3,1284881.395
3378,5,2,1,35,23,1,1,0,0,0,1,1,1,1.819808485,7354,2,3,1156269.414
2035,4,1,3,36,15,1,0,1,0,1,1,0,1,0.176068326,1728,3,1,704147.8581
1035,3,2,1,19,9,1,0,0,1,0,1,0,1,4.790017812,5516,1,3,461924.8225
1448,1,4,2,31,23,0,1,1,0,0,0,1,0,6.302049707,3930,3,2,500372.5429
3142,1,1,1,34,21,0,1,1,0,0,1,0,1,6.523214081,6464,3,2,1008466.052
4441,6,1,1,14,4,1,1,1,1,0,0,0,1,8.228139559,4767,2,2,1682582.19
1521,2,4,2,32,25,1,0,1,1,1,1,0,0,0.754457191,2293,2,2,529565.1654
933,4,4,2,19,3,1,0,0,0,1,0,0,1,1.836857623,1670,3,3,335881.4139
1903,6,2,1,22,6,0,0,1,0,1,1,1,0,4.543892495,4806,1,3,821393.2837
4011,6,4,1,33,6,0,0,1,0,1,0,0,0,0.554577043,6177,1,3,1532265.001
3435,3,3,2,21,26,1,1,0,1,0,0,1,0,8.078228081,3058,2,2,1272730.27
4764,5,3,1,7,26,0,0,1,1,1,0,1,0,3.524661258,8527,2,3,1767018.238
3833,6,4,3,8,22,0,0,1,0,0,0,0,0,5.928012615,2383,3,2,1438088.219
2102,2,3,2,2,20,1,0,0,1,0,1,1,0,6.636741548,9211,2,1,866690.6397
728,3,1,3,25,20,1,1,0,0,0,0,1,1,1.925390206,6382,2,3,300153.0287
4717,1,3,3,18,21,0,0,1,0,1,0,0,1,8.27406988,6962,2,2,1674924.439
2696,6,1,1,12,20,1,1,1,1,1,0,1,1,8.531533552,8353,2,2,1008252.644
3399,5,1,3,29,12,1,0,1,1,0,1,0,0,6.560577259,9660,2,2,1232110.275
610,1,3,2,38,9,1,1,1,1,1,0,1,0,4.834328085,4178,2,2,255407.8142
1744,6,4,2,27,29,1,1,0,1,1,0,1,1,9.452465476,923,1,2,700639.256
4659,2,3,2,22,8,1,1,0,0,1,1,0,1,3.281803475,2044,1,1,1768824.631
3185,5,1,1,34,23,0,0,0,0,1,1,0,0,4.003421837,8182,2,2,1132032.777
4301,5,4,2,34,20,1,0,0,1,0,1,0,1,9.193364658,4870,3,3,1461948.409
4367,2,1,1,24,19,0,1,0,1,0,0,0,1,4.34788669,7251,3,1,1516765.552
1877,1,3,1,28,15,1,0,1,1,1,1,0,1,6.143015214,5736,3,3,667542.2915
2271,6,2,1,17,23,0,0,1,0,0,1,1,0,1.910035377,2953,2,3,861866.5298
512,5,4,1,33,17,0,0,0,1,1,1,1,0,3.283414075,944,1,3,263785.9325
4834,4,1,1,10,12,1,0,1,0,0,1,0,0,3.671496498,630,3,1,1750024.258
3761,4,4,2,33,24,1,0,0,0,1,0,1,1,4.545750417,9304,2,3,1362527.176
1162,6,1,2,6,28,0,0,0,0,0,0,0,0,0.995509911,838,2,2,485035.3845
3592,1,3,3,14,20,1,0,0,1,0,1,1,1,6.943420371,3244,3,1,1263666.221
1193,5,3,3,19,7,0,0,0,1,1,0,1,0,7.323349355,8709,2,3,483144.7073
3890,1,3,3,37,16,1,0,0,1,0,1,1,1,4.573302536,2540,2,2,1396737.624
1681,4,1,2,13,21,0,1,0,0,1,0,0,0,3.326842807,6362,1,1,703734.0489
3518,5,3,2,9,26,0,1,1,0,0,0,1,0,0.114607974,7081,1,3,1351833.289
2004,5,2,3,27,16,1,0,0,1,0,0,1,1,6.990983353,4369,2,2,741575.2225
2402,6,2,3,15,11,1,1,0,0,0,1,0,1,6.722009864,6680,3,1,934639.6482
4671,6,3,3,22,10,1,1,0,0,1,0,1,0,3.101628925,2241,3,1,1721643.813
828,6,1,1,30,19,0,0,0,0,0,1,1,0,7.71951818,213,1,2,313881.4118
1939,6,3,3,30,29,0,1,0,0,0,0,0,0,3.74548381,327,2,3,707070.4496
4346,1,3,1,23,11,1,0,0,0,1,0,1,0,0.562532761,8492,1,3,1559841.56
4667,5,1,1,0,12,0,0,1,0,0,1,1,0,7.932752528,1176,1,2,1782896.565
724,1,2,1,5,2,0,0,0,1,1,0,0,1,0.71147165,6799,1,2,410447.4284
3020,3,2,2,7,3,0,0,0,0,1,1,0,1,4.178441828,6476,2,2,1141584.763
4214,3,1,2,29,3,1,0,1,0,1,0,1,1,9.066268833,3228,3,1,1496189.57
2907,4,3,1,31,27,0,1,0,0,1,1,0,0,6.144643019,1440,3,2,999501.8808
1310,4,3,3,16,13,1,0,1,0,1,0,1,0,7.301090336,4196,3,3,480814.8279
3617,2,1,1,37,2,1,0,0,0,0,0,0,0,2.323044152,6446,3,1,1253324.482
3790,3,2,3,35,18,1,1,1,1,0,1,0,0,4.51460054,4845,2,1,1379832.436
4886,3,1,2,7,29,0,1,1,0,1,0,1,1,4.37650805,7967,2,3,1739922.38
2751,6,4,3,25,28,0,1,1,1,1,0,1,1,8.546594314,8642,2,3,994749.5704
3029,6,1,2,24,19,1,0,1,0,0,0,0,1,7.654054297,9224,1,1,1189318.83
1423,2,2,3,39,5,1,0,1,1,0,0,1,0,7.448828534,3437,1,2,543880.9527
3552,1,1,1,34,6,0,1,1,0,1,1,0,0,4.791467597,5069,2,2,1237841.732
515,3,4,3,20,7,1,1,1,1,1,1,0,1,5.946993131,4494,2,1,303558.2224
4096,6,3,3,4,16,0,1,1,1,1,0,1,1,7.682960138,9397,2,2,1580764.133
2903,3,3,2,0,26,0,1,0,1,0,1,0,1,6.760936649,7633,3,2,1067445.982
4951,4,4,3,9,8,1,0,0,1,1,1,1,0,2.439522291,6351,2,3,1834444.542
4510,2,4,3,2,14,0,1,1,0,0,0,0,1,3.069975005,3672,2,1,1725941.264
3146,2,1,3,32,20,1,0,1,1,0,1,0,0,4.70430143,5941,2,1,1123058.514
1601,4,1,3,22,10,0,1,0,0,1,0,1,1,6.335388304,9252,1,1,679505.8956
3475,3,2,3,28,6,1,1,1,1,0,1,1,0,0.151737163,3994,2,2,1303903.048
1590,5,1,2,34,2,0,1,0,0,0,0,1,1,9.179628663,5811,3,3,578330.207
3406,2,4,3,39,19,1,1,0,0,0,0,0,0,6.505785042,9202,3,1,1184244.219
2246,3,3,2,29,13,1,0,0,0,1,1,0,1,9.712279137,4033,1,3,888880.2406
4809,1,2,3,5,25,0,0,1,0,1,1,1,0,6.685097948,3171,2,2,1715263.66
2220,2,4,2,32,23,1,0,1,1,0,1,0,1,1.279062392,3155,3,1,799870.8128
948,4,1,2,32,18,0,1,1,0,1,1,1,1,0.130650948,1006,2,3,337424.2072
3512,2,4,1,31,15,1,1,0,0,1,1,0,0,0.322441604,7017,3,1,1270763.474
4004,4,3,3,33,3,1,1,1,0,0,0,0,1,9.8889979,9166,3,1,1478616.86
2068,1,1,3,27,6,1,1,1,0,0,1,0,0,7.934974418,8055,2,1,776329.9719
3686,3,1,1,5,21,1,1,0,1,1,0,0,0,8.974406564,7086,1,3,1370641.63
3991,4,2,3,7,25,0,0,0,1,0,0,0,0,6.345677294,7749,1,3,1493306.71
3046,4,1,1,32,20,0,1,1,0,0,0,1,1,1.574703316,5163,3,2,1038502.923
4975,6,2,3,11,12,0,1,0,1,0,1,0,0,9.574947923,4715,1,2,1877523.467
1547,1,4,1,36,10,0,0,1,0,0,0,1,1,2.927889665,4153,2,2,587351.2322
1564,5,2,1,35,26,0,1,0,1,1,1,1,1,3.88209513,5902,2,1,596859.9792
4321,2,4,1,4,27,1,1,1,0,1,0,0,1,5.462591476,7914,3,1,1556581.907
1067,6,1,1,27,15,1,0,0,0,0,1,0,0,5.462063271,8897,2,1,423895.2564
1936,5,2,1,29,15,1,0,1,1,0,0,1,1,2.906606165,4971,2,3,719542.3465
3205,2,4,2,1,17,0,0,1,0,0,1,1,0,6.230295626,8012,2,3,1208239.905
2983,1,2,1,32,18,0,1,1,1,1,0,1,1,8.13455834,718,1,3,1028112.771
4279,1,2,3,2,6,0,1,1,0,1,0,0,0,7.242628559,8422,3,1,1549490.146
3294,5,4,3,31,18,0,1,1,1,1,0,1,1,4.564749718,3701,1,2,1284281.879
2360,1,2,3,9,23,1,0,0,1,0,1,0,0,7.227545561,3264,2,1,881051.955
3836,3,4,2,14,4,0,1,0,1,1,1,1,0,7.331865231,2874,1,2,1452868.146
2390,5,1,2,5,24,0,0,0,0,0,1,1,1,8.606250006,1504,2,2,876558.2656
4791,4,4,3,27,9,0,0,0,1,0,0,1,1,6.250910682,6834,2,2,1764397.638
1597,4,2,3,21,3,0,1,1,0,0,0,0,0,4.774916269,8470,3,3,572769.6715
2138,1,1,3,37,17,1,1,1,1,0,0,0,0,9.828059371,1325,3,2,661118.7023
2158,1,3,3,25,23,1,0,1,0,0,1,0,1,6.121475884,2149,1,3,800385.7432
1625,2,4,1,16,10,1,1,1,0,0,1,0,0,1.889746471,8094,3,3,568968.8217
763,5,1,1,23,18,0,1,1,1,1,0,1,0,4.61009483,8825,1,3,330063.744
3492,6,2,1,10,16,1,1,1,1,0,0,1,1,6.765192534,1314,2,3,1317326.468
660,5,4,2,19,26,1,1,1,0,0,1,1,0,3.423454152,5315,3,2,265567.4979
1756,3,2,2,9,25,0,0,0,0,0,1,0,1,3.463818893,4107,1,1,718768.7084
810,4,3,1,22,18,0,1,1,0,0,1,1,1,4.920583287,3373,3,1,359420.33
726,4,3,2,19,16,1,0,1,1,1,1,0,0,6.637880112,5514,3,1,316150.8703
772,3,1,2,30,13,1,1,0,1,1,1,1,0,9.569553899,3101,2,1,327401.5447
4912,2,3,1,32,21,0,0,0,0,1,0,1,0,9.322493162,712,3,3,1612814.06
2422,3,2,1,1,10,1,1,1,0,0,0,0,1,8.115105855,2008,3,1,887467.4674
3657,2,1,1,33,4,1,0,1,0,0,1,1,0,4.25040578,9931,3,1,1331809.551
2838,2,4,1,4,15,0,0,1,0,1,1,1,1,6.06310101,7136,2,2,1074159.807
2101,6,2,1,33,17,1,1,1,1,1,0,0,0,8.791514466,2650,1,3,789975.9028
4218,2,2,3,8,11,1,0,0,0,1,0,0,1,1.025683324,8721,1,1,1647903.268
2922,1,2,1,16,17,1,1,0,1,1,1,0,1,1.71456746,6820,3,2,1034675.97
2425,1,4,1,24,25,1,0,0,0,1,1,1,1,3.976713468,4035,1,2,910496.6438
1066,2,4,1,38,26,0,1,0,1,1,0,1,1,0.677301049,6186,3,3,279759.0592
3415,3,2,1,13,24,1,0,0,0,0,1,1,0,3.941446314,7324,2,3,1245129.21
751,3,3,1,24,22,1,0,1,1,1,1,0,0,5.556703373,9952,1,3,349931.4288
2854,3,1,1,38,21,1,1,1,1,1,1,0,1,5.010695424,5520,2,2,1004540.685
4001,1,2,1,31,15,0,0,0,0,0,0,0,1,7.745195219,3485,1,3,1412005.569
2811,6,2,3,26,6,1,0,0,1,0,1,1,1,4.958024215,1355,3,2,1002946.159
2615,2,1,1,9,15,1,0,0,1,1,0,1,0,5.589329395,1807,2,2,948014.7155
2102,4,2,1,20,16,0,1,0,0,0,1,1,0,5.524018937,2147,3,1,795030.6184
3770,3,1,1,15,11,0,0,0,1,1,1,0,0,5.050796367,9081,1,1,1464813.615
1013,6,1,3,7,17,1,1,0,0,1,0,1,0,6.567683819,8125,2,1,495504.7059
941,1,3,2,31,27,1,1,1,1,0,1,0,1,9.433092777,1848,2,2,330259.5967
500,5,1,1,32,3,0,1,1,0,0,1,1,0,8.209145737,8231,1,3,231920.4532
1402,2,1,3,33,28,1,1,0,1,1,1,0,0,8.736821229,1860,2,1,502680.1636
1720,3,4,3,23,13,1,0,0,1,0,1,0,1,5.268770329,9577,2,3,666832.7404
2821,1,1,3,14,12,1,1,0,1,1,0,1,1,8.67702264,4488,3,3,986486.4616
1355,5,2,2,24,21,0,0,1,1,0,0,1,1,0.666868867,289,3,3,448258.0984
1517,2,1,3,26,26,0,0,0,1,1,0,1,0,4.343632471,7038,2,2,519067.2037
2720,4,1,3,24,18,0,1,1,0,1,1,1,1,0.269412183,6872,1,1,1080206.362
4004,2,4,3,17,18,0,0,1,1,0,0,1,1,3.305502688,6098,1,2,1500677.565
695,2,3,1,19,7,0,0,1,1,0,0,0,1,4.503365507,4411,2,1,311859.0012
1832,3,3,1,35,27,0,0,1,0,0,0,1,1,7.319906094,6087,2,3,605997.0276
2017,6,3,3,27,3,0,1,0,1,0,1,0,1,1.765169261,9402,2,3,783776.0019
3197,2,4,1,13,5,0,0,1,0,1,0,0,1,4.010764965,2763,3,1,1190153.457
4954,5,3,1,37,25,0,0,0,0,0,1,0,1,7.182918199,7341,3,2,1694757.707
3607,5,1,1,10,23,1,1,0,0,0,1,0,0,4.265905398,4292,2,1,1361879.364
1557,2,2,2,27,29,1,0,0,0,0,0,1,0,0.388659825,4929,2,2,556206.1604
3205,2,2,3,14,4,1,1,0,1,0,1,1,1,3.043380934,546,3,3,1135700.289
