736,3,3,1,2,998128
1804,1,1,2,2,965672
3930,3,2,3,3,411799
1801,2,2,4,1,630420
3041,4,3,3,2,962133
2551,4,1,4,2,155494
941,4,2,4,4,889411
2576,2,1,2,4,894445
3680,3,1,4,2,275997
3157,5,2,3,1,638085
4298,3,1,4,2,101798
1304,1,2,2,2,722010
574,4,2,1,3,469230
2675,3,2,3,1,650709
4424,5,1,3,3,319578
2589,1,2,2,1,866460
540,2,1,2,1,640846
2581,2,2,2,1,860763
2122,5,2,2,3,117573
841,1,3,3,3,703761
4552,4,3,1,3,517508
2574,3,3,4,4,227398
1145,1,1,4,3,395123
4763,2,1,1,4,840555
1109,5,2,1,4,328747
954,5,2,1,4,378085
3453,3,2,2,2,92597
2208,5,2,3,2,768598
3972,5,1,3,2,920670
3469,1,2,3,4,485935
3528,4,2,2,4,797146
3181,3,3,3,1,353895
4129,1,2,2,4,962894
4725,4,2,3,2,136978
3567,1,2,1,4,329837
1886,1,1,4,4,532757
4276,5,3,4,1,218769
3366,4,2,2,4,406668
3863,3,2,3,3,410013
4624,3,3,4,1,735352
648,4,2,1,4,375969
4350,5,1,1,4,714882
2558,2,2,1,1,442619
1636,1,1,2,4,881838
686,5,1,2,2,288078
3354,4,2,3,3,290140
1750,1,3,1,3,717481
1833,3,1,3,2,697659
4693,2,3,3,4,457435
4650,3,2,1,4,838049
3211,4,1,3,3,93016
2285,1,2,4,4,493888
1250,4,3,2,3,336420
2262,1,2,3,3,805247
4420,5,2,1,2,384384
4960,2,1,2,3,942724
981,5,2,2,4,236807
653,5,2,3,4,592247
2024,4,2,4,1,602810
2620,2,1,3,4,499303
2843,1,3,4,1,453169
1740,1,3,2,3,76567
560,3,2,3,4,503739
1438,1,1,1,2,112708
2139,4,2,3,2,176206
4620,5,3,4,2,596848
4726,5,1,4,3,632678
4069,5,3,3,3,700060
1752,2,3,4,1,511365
4703,1,1,2,2,357248
671,4,1,3,1,632093
1958,2,2,4,1,286109
4049,3,2,3,4,545951
4697,4,3,3,4,336640
2822,4,1,1,2,788661
2136,4,1,3,3,141257
3615,5,2,1,4,53515
4590,4,3,4,3,578742
3504,1,3,1,1,287145
829,4,2,1,1,72873
4140,5,1,1,1,910352
4394,4,2,2,1,325871
4607,3,2,1,2,702664
1841,3,2,3,1,643358
4163,5,2,1,4,935491
715,1,1,3,1,698852
838,1,2,1,3,278497
4562,2,1,2,4,691501
3208,5,2,4,3,755339
3652,4,3,1,3,599753
2250,5,1,1,2,234972
2921,2,3,2,2,634087
1209,5,2,1,3,560237
4226,5,2,3,3,670417
4142,2,2,1,1,464546
4493,1,1,1,4,713662
988,4,3,4,1,419432
546,2,1,4,2,293761
3859,3,1,1,2,292821
900,1,2,2,1,62875
4490,3,3,4,4,601507
3657,1,2,1,3,872614
4845,4,1,4,1,785901
890,4,2,1,2,485485
4353,5,3,4,4,391925
4930,3,2,4,2,56457
1128,1,3,3,4,974253
4732,4,3,1,4,83064
3430,2,2,1,4,977325
2021,4,1,1,1,689544
1326,2,2,1,1,934729
2000,1,1,4,1,808947
3794,4,1,3,4,259727
2919,4,2,3,4,975168
1434,1,1,2,2,210353
3542,4,1,1,3,832351
4997,2,2,2,1,286887
1966,4,2,4,4,475037
4061,3,2,2,2,809129
1114,5,1,1,2,992151
1682,2,3,3,2,644206
3723,3,1,3,1,263057
3167,1,3,1,1,526015
630,2,2,4,3,926611
3483,5,3,1,2,387088
4778,5,2,4,1,139142
4959,1,2,3,2,77603
538,1,3,4,4,882890
4459,2,2,1,2,120605
4087,4,3,1,3,331767
1420,1,2,1,1,618728
3269,4,1,4,4,918859
4611,3,1,4,1,975208
992,5,2,4,4,405970
1631,4,2,3,2,339604
4021,5,3,2,2,264117
810,4,1,2,3,788165
1238,3,3,1,3,516727
3741,1,2,3,4,160373
1045,3,2,4,3,974069
2961,1,3,1,3,317014
4846,1,2,3,3,68909
2304,5,1,1,3,321261
3712,3,3,3,2,299975
4310,4,1,3,3,903906
1313,3,1,2,2,668214
4624,5,1,1,2,487538
2532,1,3,4,1,177463
4913,5,2,2,2,151536
744,2,1,2,2,856560
771,2,1,4,3,301981
4011,4,1,3,2,540533
2271,5,2,4,4,381145
1762,4,2,1,3,836872
2924,4,3,4,3,230685
4861,2,2,3,3,697779
1420,4,3,4,1,979167
3930,2,3,3,3,547275
4935,1,3,3,2,200619
4984,5,3,1,4,655950
3124,4,3,4,3,810416
4260,2,1,4,3,50005
2550,3,2,1,4,284152
4000,4,1,3,3,319182
1665,1,3,4,1,842846
875,1,2,1,2,530875
2533,3,1,3,4,905938
645,2,1,1,4,913018
4888,4,3,4,1,445822
931,2,1,1,2,852914
1204,1,1,2,1,804189
3132,2,1,3,2,252945
4994,1,1,2,1,608236
1463,2,1,2,3,402131
2734,3,3,3,1,272873
2541,5,3,3,4,272322
2328,3,1,1,4,70875
2608,3,3,3,4,325201
4568,5,3,2,1,82400
1438,5,2,2,4,514674
1306,4,1,4,4,118607
1963,4,3,3,3,923993
3915,3,3,2,3,339647
510,3,1,4,2,466981
2368,1,2,4,2,151096
1384,1,1,1,2,620900
4064,4,2,2,1,934750
1889,4,1,1,2,311538
3901,1,1,2,1,134335
4821,1,1,1,1,413133
1324,2,1,1,2,667300
2765,2,2,3,2,131748
1436,1,2,1,1,976932
3300,2,3,3,3,736779
3053,5,1,4,4,115195
4345,4,2,2,4,779055
2296,4,2,4,4,664134
553,1,2,2,3,676692
1226,3,1,4,1,351286
3236,1,3,2,2,835608
3670,2,2,1,1,121540
2413,3,1,2,1,743649
2096,2,2,2,2,389092
2414,5,2,4,3,895383
2966,2,3,4,4,61755
3237,5,2,4,4,827203
1349,5,2,3,1,430129
2609,2,1,3,3,658841
502,2,1,2,4,184962
4755,5,3,2,3,930808
4569,3,1,1,2,306760
1392,5,1,1,1,67175
2530,4,3,2,1,902119
3660,5,2,3,3,921415
2876,3,3,2,4,531503
2433,4,1,1,3,800071
1880,1,3,3,2,729648
4181,1,2,3,4,96629
1790,3,3,1,4,691067
2140,5,1,2,3,228872
3182,2,1,4,2,742727
1487,3,3,2,4,520970
1718,4,2,2,1,380657
1855,4,3,1,2,657050
4765,1,2,3,4,210094
4635,4,2,1,3,774689
2060,3,3,2,4,969163
1918,4,2,4,1,107941
1454,3,1,4,2,355617
1483,2,3,4,4,760958
1474,1,2,1,1,66040
4633,4,1,3,4,119806
4472,3,3,1,4,718646
1413,5,1,4,2,250211
536,1,1,2,3,686364
3887,2,1,3,3,105916
2211,3,2,1,1,722960
3520,2,3,1,1,445507
1295,2,3,3,1,456339
4536,4,2,3,2,840243
3611,4,3,2,3,605564
1824,3,1,3,1,235217
817,5,3,2,1,917481
2896,3,2,4,4,251750
2662,5,1,4,4,269854
3245,2,2,1,1,796403
2091,1,1,4,4,994218
3611,3,1,4,4,761045
4430,3,3,2,4,717554
2496,5,1,1,2,385206
1812,2,2,3,1,200434
1785,2,3,1,1,890931
4811,5,2,4,4,620569
2883,2,1,3,2,881284
3739,4,2,1,4,836408
2639,1,2,1,2,827981
2204,3,1,1,1,554869
862,1,3,1,4,753196
3104,3,2,2,1,578883
2216,4,1,1,2,670218
4951,2,3,4,3,196474
4786,5,3,4,2,311745
4238,4,3,2,3,770643
2969,1,2,3,1,404820
1056,5,2,3,1,748083
1325,2,2,4,4,232394
3308,4,3,4,3,752124
3219,5,2,2,2,468127
4008,4,1,3,1,796648
4241,4,2,3,3,855837
2074,2,2,1,2,108122
4498,3,3,1,3,804849
2629,5,2,1,2,282661
2903,2,1,2,2,703197
3829,4,3,4,2,315591
1088,2,1,2,2,234215
2512,3,3,3,3,60662
2047,5,3,4,3,506217
794,3,2,1,4,632570
2485,1,1,2,3,448115
3617,5,3,2,3,865014
2190,3,2,1,4,641759
1636,4,3,2,3,697801
2564,5,3,1,2,223285
4955,5,3,3,1,681866
1507,2,3,4,1,912303
3014,4,3,3,4,657493
4026,1,3,3,3,910513
1747,3,2,1,3,942215
4402,2,3,2,4,284631
1935,3,1,3,1,133805
1071,1,2,3,2,174698
2882,1,1,3,3,218902
1745,5,3,2,4,974570
2584,1,1,2,2,60712
777,3,3,1,4,393671
2387,4,3,3,4,965885
1765,4,2,4,4,701176
1540,5,2,2,1,806686
1417,3,3,1,1,568680
1385,3,2,3,4,246437
3252,1,1,4,3,661473
521,3,2,2,2,411995
3691,2,2,4,3,474022
2853,1,1,2,1,586498
1186,2,2,1,2,86972
784,5,3,4,4,811254
4247,4,1,3,3,346280
1262,5,3,3,3,487513
2928,4,1,2,4,952877
3007,5,3,3,3,852377
528,3,3,4,1,800561
1406,2,2,1,4,391324
3604,4,3,2,3,382597
4499,1,2,4,4,921836
3494,2,1,2,2,980728
3006,1,3,1,4,53052
4109,2,3,2,3,339416
4053,2,1,3,1,353294
1953,5,1,3,4,801564
3856,4,3,2,4,198388
1015,4,1,1,3,496605
538,2,2,1,1,712600
3842,3,1,3,1,933527
1386,3,1,1,2,380918
3344,1,3,2,2,879607
2704,1,2,4,3,443781
1598,5,1,2,1,66375
2323,2,2,3,1,599998
3701,1,2,3,2,755255
3655,1,2,3,2,828912
3593,2,3,1,3,720534
4030,5,1,2,1,419170
4278,1,3,4,4,530545
3396,5,1,2,2,77597
3953,4,1,4,3,386433
4011,5,3,2,1,481613
1488,3,2,3,1,135687
4616,3,2,4,2,168968
4526,5,1,2,3,614562
4679,3,3,1,4,517453
2182,4,2,1,2,253570
4463,2,2,2,3,481413
1433,3,1,3,1,622922
4098,3,1,4,4,866473
3733,5,3,2,3,974752
2480,4,1,1,4,397509
2355,2,2,4,3,969707
3556,5,2,1,3,888418
1292,5,2,1,3,861802
1291,4,2,2,3,347391
2309,2,3,1,4,960835
2755,4,3,4,2,431688
4110,2,1,3,4,256994
2107,4,1,2,3,830768
1484,5,1,4,4,443650
4176,5,3,2,4,637270
3880,1,2,1,4,901612
1019,3,1,1,3,682822
1090,4,2,4,4,739834
1550,1,1,4,1,336788
4133,3,1,3,3,612781
4944,4,1,4,4,395968
1459,2,1,4,1,564922
1192,3,1,2,4,971463
4399,5,2,1,2,883721
4973,1,1,4,4,978647
3446,3,2,3,4,482809
1026,3,3,4,2,482331
3724,5,1,1,3,816505
2753,4,2,4,2,727900
3844,2,3,2,3,347625
4465,5,3,1,2,276577
2375,2,3,4,4,651385
2263,4,2,2,4,859010
1020,3,1,1,3,980291
1516,2,1,4,3,384192
616,1,2,2,1,564771
2933,1,1,3,1,233951
1083,5,2,2,4,191668
894,4,1,3,4,503885
4288,5,3,4,1,463146
3268,5,1,2,1,229022
4667,5,2,3,3,932169
4360,1,2,1,2,330831
773,1,3,2,3,496049
2513,5,2,4,1,172540
4933,1,1,1,4,741349
1889,4,1,3,1,866615
4066,5,3,2,4,332902
665,1,2,2,4,706442
2067,2,3,4,4,812301
1228,5,1,1,4,670656
2543,5,3,2,2,620179
4697,4,2,2,1,96901
3996,3,3,1,3,526728
1278,3,2,2,4,416056
713,4,2,1,4,645350
4262,4,1,1,3,539838
2076,4,1,1,3,726923
2948,3,1,4,4,908440
3436,4,2,1,3,445991
3617,1,3,1,3,983332
1091,5,2,3,2,553528
3220,5,1,3,3,569149
1213,2,1,4,1,854406
1435,2,3,1,1,727748
4837,5,1,3,1,654879
501,1,1,3,4,302990
3348,3,1,2,1,330759
4544,3,3,1,2,72838
2449,1,2,3,1,352872
1417,3,1,4,4,690537
3674,4,3,2,2,652288
2741,5,1,2,1,364942
589,5,3,1,2,515992
2209,1,1,1,2,987126
2669,3,3,2,4,194608
4738,2,1,4,4,186772
3541,2,2,1,2,744199
605,3,1,1,1,846680
1386,2,3,2,4,95291
927,1,1,2,2,919061
2395,1,2,1,3,265963
816,3,1,3,3,175612
1134,2,3,1,4,591465
2425,1,3,3,1,462699
2556,1,2,2,3,93815
3644,4,3,3,3,874965
2770,4,1,4,3,836458
1939,1,1,2,1,154997
1052,3,1,1,1,110611
1215,5,3,1,4,661530
4411,5,1,2,4,467876
2213,1,1,2,3,760463
3889,1,1,4,1,417057
1607,1,2,2,2,92082
4706,3,3,1,3,197330
750,4,3,4,4,677901
2930,1,3,1,1,934747
2554,1,2,3,4,926122
958,2,3,2,4,145220
707,3,2,3,1,589677
1399,1,2,1,3,141860
3961,2,3,3,1,733045
3885,5,1,3,3,502436
521,1,1,1,4,994699
909,1,3,1,1,71797
1394,2,3,2,2,948407
1014,3,2,3,3,933601
4609,1,3,4,2,820227
2634,5,2,4,3,640620
4095,1,3,1,1,810943
3456,5,1,1,2,274997
2060,4,1,3,1,506123
1766,4,3,1,3,450404
2669,5,2,4,3,335840
4138,3,1,2,3,52024
1249,1,2,2,3,479201
3927,1,3,3,4,711944
2427,4,3,2,3,403142
4304,5,1,1,2,208116
4202,1,3,1,3,831627
2856,1,1,1,1,317429
2835,3,2,1,4,506331
806,2,1,3,2,843802
4165,4,1,2,4,67903
2489,4,2,4,4,737859
1161,2,1,2,4,934336
811,1,1,1,1,859427
3420,3,3,4,4,417304
1582,3,2,3,4,478416
3471,4,1,1,3,662665
1254,3,2,1,1,251474
4630,2,2,4,2,456782
852,1,1,3,2,874254
1402,2,3,4,2,419556
4388,5,2,3,1,887654
658,4,1,1,2,930520
2477,3,2,2,1,543301
1456,5,3,1,3,402594
2571,3,3,2,3,493884
903,1,3,2,1,683654
3279,1,1,3,2,422222
1887,1,1,4,1,638141
3953,3,3,3,1,235715
1455,5,1,1,4,960226
2212,1,3,4,1,203405
1773,5,1,2,4,459174
4311,3,3,2,3,626730
3125,5,2,1,4,464170
2882,3,3,4,1,280755
1941,3,3,1,3,583963
3479,4,1,1,4,139590
2297,3,1,3,1,420714
4890,3,1,1,3,343805
4509,2,1,4,4,638577
1894,1,1,1,1,67184
4781,4,1,4,1,884395
1769,4,2,2,2,731182
4214,4,3,1,2,505519
1029,2,3,4,4,257537
4123,3,3,2,4,841699
3458,1,2,4,4,233719
3414,5,3,2,1,899246
4091,3,2,3,4,872457
2647,2,2,1,1,171246
3869,3,2,1,4,389749
1439,3,3,2,1,706341
1025,2,2,3,1,879868
501,4,3,4,2,723832
874,4,3,3,3,200408
2840,1,1,4,1,730947
4505,1,1,4,4,913624
3552,4,2,1,2,287439
2865,5,2,2,4,957023
2025,3,3,1,4,396655
4976,5,2,1,1,583953
2146,3,2,1,1,732457
513,4,3,4,3,927709
2778,1,2,1,1,626762
3655,1,2,4,1,777333
629,5,3,2,3,468401
4314,1,3,4,4,125911
3716,4,1,4,3,142643
3438,5,3,3,3,866916
4428,3,1,1,3,309383
2540,1,2,1,2,413309
527,2,3,1,4,226682
2613,1,3,1,2,756167
1752,3,3,3,2,862267
4856,5,2,3,1,800639
2546,3,1,3,3,146453
4523,2,2,3,3,628078
4896,4,2,1,2,782320
3874,1,3,4,1,846075
3966,5,1,2,1,387990
3581,4,2,3,1,462167
4278,3,3,4,4,535320
1129,5,2,3,2,458449
769,4,2,1,4,587488
3139,5,3,1,1,626563
2493,2,3,4,1,519284
3391,2,1,4,1,925433
3932,1,2,4,3,726651
1780,1,3,1,2,354592
2860,2,3,1,3,998084
1075,5,1,2,4,665973
1807,2,1,4,3,464562
3692,1,3,2,2,847051
3678,2,1,3,3,679742
3234,2,3,2,1,576054
2712,5,2,3,4,839981
2852,4,1,3,4,724053
4068,1,2,2,1,505235
2155,5,2,4,1,540674
2079,2,2,3,1,830644
2703,2,3,4,2,944370
1890,4,2,1,3,964105
2242,1,2,3,4,543496
2425,1,2,1,3,884760
1119,3,3,2,1,520917
1774,1,2,4,1,270172
1456,4,2,2,3,75301
2439,3,1,3,4,619051
4453,3,3,1,2,201837
2881,2,2,3,3,881219
1468,2,1,2,1,957107
1816,1,3,4,1,57425
1543,3,3,4,2,325001
781,2,3,3,3,233843
3344,4,3,3,2,405143
1558,2,3,1,2,465660
4793,2,3,2,4,833849
3032,3,2,3,4,615745
4328,3,2,1,1,545496
1508,5,2,3,3,785101
1729,4,2,4,4,443920
1535,3,1,1,1,579740
775,1,2,1,3,161153
3240,4,3,3,1,875294
2789,4,2,2,4,242543
1739,3,2,4,1,529274
625,4,3,2,3,330444
4565,3,2,1,3,977070
4812,2,2,2,1,450717
4368,5,2,1,3,51845
1708,2,1,2,1,169342
3749,3,2,3,3,875613
1418,3,3,2,1,500479
4423,2,3,1,1,811654
4903,1,2,4,1,813292
2469,1,2,4,2,768398
3293,1,2,4,3,298850
1391,3,3,1,4,788650
4970,4,3,2,1,297688
2533,3,1,4,2,608692
1864,4,1,4,4,596852
628,2,1,4,1,672186
1514,5,3,3,4,330371
2299,4,1,1,2,570919
2018,1,2,1,4,145259
4681,3,2,1,1,174451
1698,2,3,1,4,490691
4373,1,1,1,4,67215
2974,2,2,3,1,180577
3985,5,3,2,2,832680
4549,3,1,3,2,121074
4219,3,2,4,4,989203
802,5,1,3,3,682909
4452,3,3,1,4,979958
1486,4,1,3,3,753577
2363,2,3,1,4,156759
4940,1,1,3,2,178471
3572,5,2,1,4,858143
3624,4,3,4,4,458275
1827,1,3,1,3,622686
2908,1,3,3,2,837718
4173,5,1,4,3,215369
3791,4,1,3,4,682592
4533,1,2,4,1,154959
1203,1,3,2,4,289317
1074,4,3,2,4,731845
3732,3,1,2,3,372111
3132,1,1,3,1,934235
4328,2,2,3,1,179745
3730,4,2,4,3,104583
988,1,1,4,2,698365
1847,5,3,4,1,494846
4181,2,2,4,1,161359
3673,1,1,1,3,601374
2167,2,1,2,2,721844
2137,2,3,1,2,773983
4614,3,1,1,4,678420
4053,2,1,1,4,565329
1500,3,2,1,3,109263
1350,4,1,2,2,724035
1888,3,1,1,3,956587
4212,5,2,4,4,110664
1867,1,3,3,3,467896
1321,4,3,4,3,984581
954,4,2,3,1,956906
2124,5,2,4,1,389112
3272,3,3,4,1,970995
4226,1,3,3,4,751486
3647,3,3,2,3,817018
4589,2,3,1,1,446608
2690,3,3,4,1,505473
1416,4,2,2,1,117804
4486,1,1,1,4,874832
3375,3,3,2,4,479767
1940,1,3,2,3,864520
4900,1,1,1,3,261087
1235,2,1,4,3,992969
4068,2,1,2,1,491371
3838,4,1,4,2,137893
3515,5,1,4,4,842401
3389,1,1,4,1,58981
1461,5,2,1,1,464248
3489,4,1,3,3,366235
4348,1,1,4,3,157154
1526,1,2,3,1,336552
4365,5,1,3,4,729601
3363,3,3,2,4,884372
3001,2,3,4,1,526154
2447,3,1,4,2,756465
1677,5,2,4,2,242122
511,2,3,3,4,53657
4899,3,2,1,3,857662
3864,2,3,3,2,986184
3522,1,1,4,2,263766
3871,3,2,4,3,659019
3330,2,2,4,2,223412
542,2,2,3,1,741310
1443,2,3,4,2,713227
2890,3,3,2,3,783902
3045,4,3,4,1,54329
2911,3,1,1,2,348009
1504,5,3,2,4,772300
520,3,1,4,1,569897
906,2,2,2,1,87869
1514,1,2,4,4,247977
4931,3,1,1,4,956617
2338,3,3,4,2,548185
3688,2,1,2,2,133984
1214,1,2,1,3,961604
4646,1,2,3,3,151069
4354,5,1,1,1,298577
4919,3,3,1,4,926143
640,1,3,1,4,378396
1463,1,1,2,3,391530
872,4,1,1,1,168728
4135,4,3,4,1,573846
3041,1,2,1,3,969215
4110,5,1,1,3,75801
2192,1,3,4,3,792647
605,2,3,4,2,809925
2181,3,2,3,1,664997
4597,5,2,1,1,365414
4516,2,2,2,1,514838
3136,5,2,1,3,891967
2637,2,2,1,3,305560
3916,3,1,4,3,818026
4945,3,3,3,3,782119
4030,4,1,1,4,66220
1786,2,1,2,3,325536
3679,4,1,1,2,528803
4154,2,1,2,4,445462
2859,4,1,4,4,332154
944,3,2,3,3,176951
535,5,2,1,1,380502
1975,4,3,3,3,533419
4457,2,1,1,1,198306
2298,2,3,2,3,932622
2345,3,2,3,3,690083
1908,2,2,1,1,492667
2208,1,2,4,1,959222
3438,5,1,2,1,175223
1800,4,1,3,1,572886
1743,5,2,1,2,649493
4476,3,3,3,1,465000
3597,4,3,1,3,997176
509,4,2,2,3,51082
2925,1,3,4,2,454364
2160,3,2,2,1,208566
3131,2,3,3,3,911525
1572,1,2,3,2,364096
3725,1,3,1,3,86719
1816,5,1,2,2,98737
4645,5,2,1,2,502669
4183,5,2,2,4,157271
3773,1,3,3,4,744896
645,2,2,1,1,231676
3540,4,2,1,4,494049
1962,5,2,2,2,981543
2084,2,1,4,3,642127
982,3,1,2,3,884363
3679,5,3,4,1,352069
1749,4,1,2,4,232075
1130,3,3,3,1,492113
1161,3,1,1,2,137745
4003,4,3,2,4,176298
3352,5,1,3,1,667997
2966,1,1,2,3,354431
1487,4,3,1,3,796086
2046,4,2,2,1,476228
1149,4,2,4,1,681540
1468,3,1,1,1,747143
3137,2,3,4,2,421467
1600,1,2,3,2,511531
940,5,3,3,3,789126
1269,5,2,2,2,489707
1843,2,3,4,2,270013
4858,4,1,4,4,501800
4229,1,3,1,2,849235
4406,5,2,4,4,230697
2077,5,1,4,2,693107
4508,4,3,1,3,929793
3851,2,2,1,1,63698
2849,1,1,4,3,65376
4102,2,3,2,2,526870
1741,2,2,1,1,325261
1625,1,3,1,1,286591
3101,1,3,4,1,481172
1690,5,1,4,4,98786
4631,5,1,1,3,687293
4948,1,2,4,4,268850
572,3,1,1,1,378624
2414,5,2,2,3,737055
2972,3,3,2,3,969015
3546,1,3,1,2,889665
1207,5,2,1,4,423166
2304,2,3,3,4,465718
4213,1,1,3,2,493226
3064,4,3,4,4,142529
2975,3,1,4,1,517121
4110,1,2,1,1,815784
4755,1,2,1,4,489705
3323,5,3,3,2,675207
2235,5,3,3,3,919965
2085,5,1,1,4,524381
566,4,1,2,3,999453
3561,5,3,2,2,522803
2928,1,3,4,3,536275
4653,5,2,1,2,772670
841,2,2,1,2,259870
3274,5,2,4,1,643695
3317,4,3,3,1,648097
3161,2,3,3,2,329373
1732,1,3,2,4,994889
4374,1,2,1,1,616464
2901,3,3,3,2,669113
1994,2,1,2,3,970764
4711,3,3,2,3,147555
1161,2,3,2,4,577433
4383,2,3,3,3,147289
4119,4,3,3,3,713162
2368,3,3,1,2,838695
2834,4,1,1,3,470129
3874,2,1,2,3,107788
1516,1,3,2,3,713515
4906,2,2,3,3,706282
707,4,3,3,2,777591
3165,3,3,1,3,201744
2993,3,3,1,4,219598
1132,4,2,4,1,881776
2602,3,2,1,4,959251
3459,5,2,3,1,462230
3583,1,1,2,4,647640
2431,1,2,4,1,534495
4219,1,1,1,1,352468
3062,3,1,1,1,557745
2179,3,2,3,1,930507
736,2,2,4,2,276710
4943,2,2,1,4,744058
2040,1,1,2,1,913601
4443,5,3,3,4,859816
863,2,2,4,3,577800
2868,2,2,1,1,973570
785,3,2,1,4,736860
648,5,1,4,2,173775
4537,1,1,3,4,128743
2266,2,3,4,1,397786
1512,5,2,4,3,441731
3331,5,1,3,4,654146
3007,1,3,1,3,629088
2023,5,2,2,2,506356
3285,5,1,3,4,674652
3056,5,2,2,4,555533
4225,2,2,1,2,314531
2101,1,1,4,2,237232
2908,5,1,2,2,778927
840,5,1,1,1,182871
3317,2,2,1,1,169095
2996,1,2,4,4,609836
2225,3,3,4,4,140450
2189,2,2,1,4,679957
3767,1,1,1,3,916603
4906,5,2,2,2,483595
761,1,3,1,4,357558
1942,1,3,1,2,647359
905,1,1,2,1,687096
2690,3,1,3,2,550884
4937,1,3,2,3,128591
743,3,3,2,3,798501
4607,5,3,4,2,316441
1060,3,1,2,3,683801
4637,5,3,1,3,965100
3225,5,3,1,1,922911
1093,3,1,1,4,148752
2326,2,2,3,3,186080
3729,4,2,1,4,267885
3787,1,3,3,2,427625
4573,4,2,1,2,197892
633,1,2,2,3,514764
3638,1,2,4,2,203325
4419,5,2,1,1,472418
572,1,3,3,3,996740
4994,1,2,3,3,641444
4725,3,2,4,3,817248
3478,4,1,1,2,110263
4861,3,3,2,2,955428
2485,1,1,1,3,673540
1292,5,1,1,4,168632
4759,3,3,4,2,911287
594,3,2,1,2,66575
1633,2,1,2,3,324348
737,1,3,3,4,61952
3446,5,2,4,3,569826
3030,3,3,2,2,133323
2460,3,1,3,3,756502
1548,5,2,4,3,214944
3029,1,2,4,3,734736
3464,2,3,3,4,771444
1463,3,2,3,3,192712
1036,2,1,2,2,338581
4723,4,1,1,3,177129
4179,1,1,1,4,924113
4687,4,3,1,1,828810
4224,4,2,1,4,582191
1042,4,2,1,3,264776
1345,1,2,2,1,601151
4103,1,1,4,3,355525
3536,5,2,2,4,864980
2994,2,1,2,1,493172
4985,2,2,2,1,585755
3219,5,1,4,3,370098
2384,5,2,2,3,336045
4638,4,3,2,4,859733
4849,5,3,4,3,961118
3701,3,1,2,1,807902
3210,2,1,1,2,921612
2453,5,2,3,2,644191
4350,3,2,2,4,416099
1189,3,3,3,3,983708
2450,3,2,2,4,594043
956,3,1,2,2,371961
2630,4,1,1,2,838525
4476,3,1,4,3,306094
4744,4,1,3,1,512753
1679,4,1,4,3,932751
4785,3,3,1,2,335084
4065,2,3,1,1,749400
1382,3,1,3,4,703002
899,3,2,4,2,141544
1108,3,1,1,4,658725
2138,2,3,2,1,405113
2648,1,1,2,4,157001
1882,1,3,2,2,137725
1903,4,3,4,3,427928
1319,4,1,2,4,160675
3792,2,1,2,2,144266
1319,5,2,1,2,321380
919,1,3,1,1,909029
4719,4,2,2,2,265196
3802,1,1,2,3,184974
2008,2,3,1,3,673944
1267,2,2,3,4,346508
2544,5,2,4,4,681359
2639,5,2,4,4,406554
3529,2,1,1,4,201168
2049,4,1,4,3,193092
2264,1,1,1,1,632761
3145,3,3,1,4,291472
4216,5,1,1,1,356297
4981,3,3,1,2,222349
2793,4,2,3,2,350646
3208,5,2,2,4,65675
1400,3,1,2,2,991869
3584,4,2,3,1,168384
2509,1,1,4,1,128229
741,4,3,4,2,663337
2885,5,2,2,4,757508
4768,2,1,4,1,401301
1171,1,2,2,1,270319
663,3,2,2,3,679999
964,5,1,3,4,684378
3542,2,2,4,3,929753
2942,4,2,3,2,776262
2855,2,2,2,2,862897
4778,5,2,2,3,868718
3057,5,3,2,4,104795
1045,2,2,1,1,420283
4335,4,2,1,2,784543
1093,2,1,1,4,153845
4304,5,3,3,4,362130
1959,5,1,2,2,387540
3993,3,1,4,2,891610
3101,3,1,3,4,847177
2944,1,3,3,1,828520
3172,5,1,3,3,303730
4700,3,1,4,2,253426
516,2,1,2,3,916069
3691,4,2,1,4,972532
892,2,1,2,3,279333
924,4,3,2,1,622854
1071,3,3,3,4,880154
4131,1,2,3,1,923055
1620,2,3,3,4,423218
741,2,3,1,1,649262
4397,2,2,1,4,526908
4595,4,1,1,1,396228
2779,3,2,2,4,220951
1288,2,1,3,1,467983
1214,2,1,4,4,298595
3349,1,3,2,1,953785
1275,1,2,1,2,678705
4526,3,3,4,3,904531
2747,3,3,4,4,229729
578,5,1,3,1,189570
4426,1,3,4,2,254739
1355,5,2,1,4,337251
2648,4,3,3,4,734153
1531,5,3,4,4,970200
3771,2,1,3,3,890271
4076,5,2,4,1,663529
4682,3,3,2,1,597685
3956,4,1,2,4,581992
4006,2,3,1,4,852874
907,5,2,2,4,769148
3211,4,3,2,2,179576
3588,4,3,2,4,59765
2168,2,1,4,3,427972
647,5,3,4,1,60002
4827,4,1,3,3,834141
4397,4,2,4,4,847822
2450,1,3,2,2,225508
865,4,2,4,4,308446
2174,1,2,1,4,527698
4994,5,3,3,4,295620
3046,5,1,3,4,580929
1062,5,2,4,4,476925
4062,3,2,2,1,161119
2989,5,3,3,3,482525
